Epoch,Timestamp,Open,High,Low,Close,Volume
1760590920,2025-10-16T10:32:00,83061.37,83077.25,83051.57,83066.32,0
1760590980,2025-10-16T10:33:00,83061.19,83089.72,83061.19,83089.72,0
1760591040,2025-10-16T10:34:00,83084.96,83089.19,83048.62,83049.31,0
1760591100,2025-10-16T10:35:00,83050.55,83064.66,83041.95,83055.96,0
1760591160,2025-10-16T10:36:00,83060.1,83070.37,83029.39,83029.76,0
1760591220,2025-10-16T10:37:00,83041.93,83075.38,83031.48,83043.18,0
1760591280,2025-10-16T10:38:00,83037.22,83077.54,83033.38,83065.08,0
1760591340,2025-10-16T10:39:00,83073.45,83082.57,83062.35,83063.9,0
1760591400,2025-10-16T10:40:00,83064.51,83077.63,83036.73,83043.04,0
1760591460,2025-10-16T10:41:00,83041.95,83067.47,83041.95,83061.2,0
1760591520,2025-10-16T10:42:00,83062.12,83077.62,83050.63,83074.65,0
1760591580,2025-10-16T10:43:00,83075.17,83080.61,83064.73,83067.02,0
1760591640,2025-10-16T10:44:00,83067.08,83088.26,83059.33,83084.52,0
1760591700,2025-10-16T10:45:00,83085.4,83093.81,83071.51,83088.33,0
1760591760,2025-10-16T10:46:00,83089.59,83091.38,83054.19,83090.2,0
1760591820,2025-10-16T10:47:00,83089.57,83102.92,83078.17,83091.28,0
1760591880,2025-10-16T10:48:00,83099.15,83106.48,83088.24,83105.49,0
1760591940,2025-10-16T10:49:00,83108.37,83111.41,83083.14,83094.33,0
1760592000,2025-10-16T10:50:00,83093.18,83100.15,83085.18,83098.08,0
1760592060,2025-10-16T10:51:00,83098.44,83098.44,83070.49,83076.2,0
1760592120,2025-10-16T10:52:00,83072.59,83089.04,83065.42,83073.61,0
1760592180,2025-10-16T10:53:00,83073.61,83083.96,83058.25,83058.25,0
1760592240,2025-10-16T10:54:00,83051.89,83074.1,83047.05,83068.63,0
1760592300,2025-10-16T10:55:00,83072.13,83075.63,83062.85,83073.22,0
1760592360,2025-10-16T10:56:00,83076.43,83089.43,83050.82,83051.48,0
1760592420,2025-10-16T10:57:00,83056.38,83094.85,83056.38,83094.85,0
1760592480,2025-10-16T10:58:00,83092.61,83107.7,83092.61,83099.9,0
1760592540,2025-10-16T10:59:00,83100.86,83109.24,83093.56,83109.24,0
1760592600,2025-10-16T11:00:00,83109.07,83126.45,83091.03,83091.03,0
1760592660,2025-10-16T11:01:00,83090.06,83127.64,83089.18,83105.28,0
1760592720,2025-10-16T11:02:00,83101.37,83103.97,83090.89,83091.28,0
1760592780,2025-10-16T11:03:00,83087.43,83098.47,83087.28,83096.94,0
1760592840,2025-10-16T11:04:00,83093.57,83105.7,83084.47,83093.73,0
1760592900,2025-10-16T11:05:00,83093.57,83116.56,83086.65,83110.33,0
1760592960,2025-10-16T11:06:00,83105.82,83110.32,83065.35,83097.97,0
1760593020,2025-10-16T11:07:00,83099.49,83102.17,83065.48,83067.35,0
1760593080,2025-10-16T11:08:00,83068.84,83087.63,83065.72,83069.96,0
1760593140,2025-10-16T11:09:00,83069.38,83102.07,83066.64,83072.83,0
1760593200,2025-10-16T11:10:00,83072.15,83088.65,83069.27,83072.78,0
1760593260,2025-10-16T11:11:00,83073.89,83104.98,83066.01,83076.95,0
1760593320,2025-10-16T11:12:00,83075.45,83099.92,83055.67,83098.65,0
1760593380,2025-10-16T11:13:00,83098.39,83103.88,83063.78,83085.37,0
1760593440,2025-10-16T11:14:00,83081.7,83095.37,83060.66,83061.77,0
1760593500,2025-10-16T11:15:00,83063.71,83086.35,83053.01,83057.22,0
1760593560,2025-10-16T11:16:00,83057.22,83080.56,83057.22,83080.56,0
1760593620,2025-10-16T11:17:00,83080.77,83086.26,83072.45,83074.62,0
1760593680,2025-10-16T11:18:00,83077.16,83082.18,83066.25,83076.47,0
1760593740,2025-10-16T11:19:00,83076.28,83076.57,83067.7,83074.95,0
1760593800,2025-10-16T11:20:00,83075.38,83079.68,83065.76,83073,0
1760593860,2025-10-16T11:21:00,83072.76,83080.38,83064.22,83072.11,0
1760593920,2025-10-16T11:22:00,83072.11,83078.01,83050.22,83050.22,0
1760593980,2025-10-16T11:23:00,83050.22,83065.43,83048.53,83051.89,0
1760594040,2025-10-16T11:24:00,83046.61,83050.62,83043.19,83048.35,0
1760594100,2025-10-16T11:25:00,83045.49,83059.61,83044.92,83052.99,0
1760594160,2025-10-16T11:26:00,83051.61,83065.6,83043.92,83058.12,0
1760594220,2025-10-16T11:27:00,83053.31,83067.72,83048.73,83063.42,0
1760594280,2025-10-16T11:28:00,83066.57,83066.57,83051.46,83063.76,0
1760594340,2025-10-16T11:29:00,83064.37,83067.69,83054.36,83066.92,0
1760594400,2025-10-16T11:30:00,83064.57,83086.68,83064.57,83079.31,0
1760594460,2025-10-16T11:31:00,83078.98,83091.71,83076.83,83078.57,0
1760594520,2025-10-16T11:32:00,83079.38,83088.44,83070.32,83074.5,0
1760594580,2025-10-16T11:33:00,83073.08,83073.08,83055.11,83057.34,0
1760594640,2025-10-16T11:34:00,83060.32,83060.74,83044.56,83049.53,0
